#' Middle Columbia River Steelhead DPS
#'
#' Spawner counts and fraction wild data.
#'
#' @format A csv file.
#' \describe{
#'   \item{NMFS_POPID}{NWFSC id for the population.}
#'   \item{ESU}{}
#'   \item{SPECIES}{}
#'   \item{RUN_TIMING}{}
#'   \item{MAJOR_POPULATION_GROUP}{}
#'   \item{COMMON_POPULATION_NAME}{}
#'   \item{BROOD_YEAR}{The year that the count was made.}
#'   \item{NUMBER_OF_SPAWNERS}{Spawners count. -99 means missing count.}
#'   \item{FRACWILD}{Fraction wild. -99 means missing information.}
#' }
#' @details Downloaded from the SPS Master Oracle 2013-2014 Database on
#' January 28, 2016
"NMFS_POPID", "ESU", "SPECIES", "RUN_TIMING", "MAJOR_POPULATION_GROUP", "COMMON_POPULATION_NAME", "BROOD_YEAR", "NUMBER_OF_SPAWNERS", "FRACWILD"
252, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "John Day River", "John Day River Lower Mainstem Tributaries", 2007, 1866, 0.78
252, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "John Day River", "John Day River Lower Mainstem Tributaries", 2008, 1058, 0.79
252, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "John Day River", "John Day River Lower Mainstem Tributaries", 2009, 4324, 0.82
252, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "John Day River", "John Day River Lower Mainstem Tributaries", 2010, 1351, 0.83
252, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "John Day River", "John Day River Lower Mainstem Tributaries", 2011, 2616, 0.84
252, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "John Day River", "John Day River Lower Mainstem Tributaries", 2012, 4090, 0.84
252, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "John Day River", "John Day River Lower Mainstem Tributaries", 2013, 1244, 0.88
253, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "John Day River", "John Day River Upper Mainstem", 1965, 1308, 1
253, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "John Day River", "John Day River Upper Mainstem", 1966, 5169, 1
253, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "John Day River", "John Day River Upper Mainstem", 1967, 4097, 1
253, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "John Day River", "John Day River Upper Mainstem", 1968, 1420, 1
253, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "John Day River", "John Day River Upper Mainstem", 1969, 1724, 1
253, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "John Day River", "John Day River Upper Mainstem", 1970, 1992, 1
253, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "John Day River", "John Day River Upper Mainstem", 1971, -99, -99
253, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "John Day River", "John Day River Upper Mainstem", 1972, 1747, 1
253, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "John Day River", "John Day River Upper Mainstem", 1973, 1097, 1
253, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "John Day River", "John Day River Upper Mainstem", 1974, 951, 1
253, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "John Day River", "John Day River Upper Mainstem", 1975, 1239, 1
253, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "John Day River", "John Day River Upper Mainstem", 1976, 1199, 1
253, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "John Day River", "John Day River Upper Mainstem", 1977, 2157, 1
253, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "John Day River", "John Day River Upper Mainstem", 1978, 1078, 1
253, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "John Day River", "John Day River Upper Mainstem", 1979, 215, 1
253, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "John Day River", "John Day River Upper Mainstem", 1980, 1031, 1
253, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "John Day River", "John Day River Upper Mainstem", 1981, 701, 1
253, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "John Day River", "John Day River Upper Mainstem", 1982, 801, 1
253, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "John Day River", "John Day River Upper Mainstem", 1983, 964, 1
