NMFS_POPID,RECOVERY_DOMAIN,ESU,MAJOR_POPULATION_GROUP,COMMON_POPULATION_NAME,NWR_Name,Population_RunTime,SPECIES,RUN_TIMING,STREAM_NAME,START_YEAR,END_YEAR,BROOD_YEAR,VIABILITY_TYPE,NUMBER_OF_SPAWNERS,SPAWNER_NOTES,FRACWILD,HATCHERY_FRACTION,HATCHERY_FRACTION_NOTES,CATCH,AGE_1_RETURNS,AGE_2_RETURNS,AGE_3_RETURNS,AGE_4_RETURNS,AGE_5_RETURNS,AGE_6_RETURNS,AGE_7_RETURNS,AGE_1_HARVEST,AGE_2_HARVEST,AGE_3_HARVEST,AGE_4_HARVEST,AGE_5_HARVEST,AGE_6_HARVEST,AGE_7_HARVEST,REGIME,AGE_NOTES,ABUND_COUNT_EXTERNAL_FILE_1_LI,ABUND_COUNT_EXTERNAL_FILE_2_LI,POPULATION_DB_ID,TOTAL_SPAWNERS_WITH_JACKS,NATURAL_SPAWNERS_WITH_JACKS,NATURAL_ADULT_ANNUAL_RUN_4_6,JACK_FRAC_OF_HATCHERY_SPAWNERS,ADULT_NATURAL_HARVEST_RATE,NAT_NO_ORIGIN_BROOD_STOCK,ADULT_BROOD_RETURNS,SAR_ADJUSTED_ADULT_BRD_RETURNS,LINK_REFERENCE_S,ADJUSTED_LINK_REFERENCE_S,ATTRIBUTE_SCOPE_TYPE,INCLUDE_AGE2,HATCHERY_RETURN,HATCHERY_RETURN_NOR,NUMBER_USED_FOR_BROODSTOCK,FRACTION_BROODSTOCK_TAKEN_NOR,AGE_DATA_TYPE,AGE_DETERMINATION_SAMPLE_SIZE,AEQ_CATCH_AGE2_OCEAN,CO2_DATA_TYPE,AEQ_CATCH_AGE3_OCEAN,CO3_DATA_TYPE,AEQ_CATCH_AGE4_OCEAN,CO4_DATA_TYPE,AEQ_CATCH_AGE5_OCEAN,CO5_DATA_TYPE,CATCH_AGE2_TERMINAL_FISHERIES,CTF2_DATA_TYPE,CATCH_AGE3_TERMINAL_FISHERIES,CTF3_DATA_TYPE,CATCH_AGE4_TERMINAL_FISHERIES,CTF4_DATA_TYPE,CATCH_AGE5_TERMINAL_FISHERIES,CTF5_DATA_TYPE,PPM_POSTFISHERY_PRESPAWN_MORT,PPM_AGE2,PPM_AGE3,PPM_AGE4,PPM_AGE5,RETURN_POTENTIAL,RETURN_POTENTIAL_AGE2,RETURN_POTENTIAL_AGE3,RETURN_POTENTIAL_AGE4,RETURN_POTENTIAL_AGE5,SAIP_STOCK_ID,SAIP_ABUNDANCE,SAIP_CATCH,SAIP_ANTHROPOGENIC,SAIP_LIFE_HISTORY,SAIP_ASSESSMENT_MODEL,SAIP_FREQUENCY,QAQC_FLAG
145,Willamette/Lower Columbia,Lower Columbia River Coho Salmon ESU,Cascade,Sandy River,Coho Salmon (Lower Columbia River ESU) - Sandy River,Sandy River,Coho,-99,,1957,2013,2007,,753,,0.912,,,-99,0,0,1,0,0,0,0,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,Willamette/Lower Columbia,Lower Columbia River Coho Salmon ESU,Cascade,Sandy River,Coho Salmon (Lower Columbia River ESU) - Sandy River,Sandy River,Coho,-99,,1957,2013,2008,,1277,,1,,,-99,0,0,1,0,0,0,0,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,Willamette/Lower Columbia,Lower Columbia River Coho Salmon ESU,Cascade,Sandy River,Coho Salmon (Lower Columbia River ESU) - Sandy River,Sandy River,Coho,-99,,1957,2013,2009,,1667,,0.896,,,-99,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,Willamette/Lower Columbia,Lower Columbia River Coho Salmon ESU,Cascade,Sandy River,Coho Salmon (Lower Columbia River ESU) - Sandy River,Sandy River,Coho,-99,,1957,2013,2010,,1029,,0.876,,,-99,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,Willamette/Lower Columbia,Lower Columbia River Coho Salmon ESU,Cascade,Sandy River,Coho Salmon (Lower Columbia River ESU) - Sandy River,Sandy River,Coho,-99,,1957,2013,2011,,3813,,0.916,,,-99,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,Willamette/Lower Columbia,Lower Columbia River Coho Salmon ESU,Cascade,Sandy River,Coho Salmon (Lower Columbia River ESU) - Sandy River,Sandy River,Coho,-99,,1957,2013,2012,,1198,,0.972,,,-99,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,Willamette/Lower Columbia,Lower Columbia River Coho Salmon ESU,Cascade,Sandy River,Coho Salmon (Lower Columbia River ESU) - Sandy River,Sandy River,Coho,-99,,1957,2013,2013,,756,,0.882,,,-99,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,Willamette/Lower Columbia,Lower Columbia River Coho Salmon ESU,Coastal,Scappoose Creek,Coho Salmon (Lower Columbia River ESU) - Scappoose River,Scappoose Creek,Coho,-99,,2002,2013,2002,,502,,1,,,-99,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,Willamette/Lower Columbia,Lower Columbia River Coho Salmon ESU,Coastal,Scappoose Creek,Coho Salmon (Lower Columbia River ESU) - Scappoose River,Scappoose Creek,Coho,-99,,2002,2013,2003,,373,,0.901,,,-99,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,Willamette/Lower Columbia,Lower Columbia River Coho Salmon ESU,Coastal,Scappoose Creek,Coho Salmon (Lower Columbia River ESU) - Scappoose River,Scappoose Creek,Coho,-99,,2002,2013,2004,,822,,0.918,,,-99,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,Willamette/Lower Columbia,Lower Columbia River Coho Salmon ESU,Coastal,Scappoose Creek,Coho Salmon (Lower Columbia River ESU) - Scappoose River,Scappoose Creek,Coho,-99,,2002,2013,2005,,348,,1,,,-99,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,Willamette/Lower Columbia,Lower Columbia River Coho Salmon ESU,Coastal,Scappoose Creek,Coho Salmon (Lower Columbia River ESU) - Scappoose River,Scappoose Creek,Coho,-99,,2002,2013,2006,,758,,0.949,,,-99,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,Willamette/Lower Columbia,Lower Columbia River Coho Salmon ESU,Coastal,Scappoose Creek,Coho Salmon (Lower Columbia River ESU) - Scappoose River,Scappoose Creek,Coho,-99,,2002,2013,2007,,375,,1,,,-99,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,Willamette/Lower Columbia,Lower Columbia River Coho Salmon ESU,Coastal,Scappoose Creek,Coho Salmon (Lower Columbia River ESU) - Scappoose River,Scappoose Creek,Coho,-99,,2002,2013,2008,,292,,1,,,-99,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,Willamette/Lower Columbia,Lower Columbia River Coho Salmon ESU,Coastal,Scappoose Creek,Coho Salmon (Lower Columbia River ESU) - Scappoose River,Scappoose Creek,Coho,-99,,2002,2013,2009,,778,,1,,,-99,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,Willamette/Lower Columbia,Lower Columbia River Coho Salmon ESU,Coastal,Scappoose Creek,Coho Salmon (Lower Columbia River ESU) - Scappoose River,Scappoose Creek,Coho,-99,,2002,2013,2010,,1960,,1,,,-99,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,Willamette/Lower Columbia,Lower Columbia River Coho Salmon ESU,Coastal,Scappoose Creek,Coho Salmon (Lower Columbia River ESU) - Scappoose River,Scappoose Creek,Coho,-99,,2002,2013,2011,,298,,1,,,-99,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,Willamette/Lower Columbia,Lower Columbia River Coho Salmon ESU,Coastal,Scappoose Creek,Coho Salmon (Lower Columbia River ESU) - Scappoose River,Scappoose Creek,Coho,-99,,2002,2013,2012,,210,,1,,,-99,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,Willamette/Lower Columbia,Lower Columbia River Coho Salmon ESU,Coastal,Scappoose Creek,Coho Salmon (Lower Columbia River ESU) - Scappoose River,Scappoose Creek,Coho,-99,,2002,2013,2013,,979,,1,,,-99,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,Willamette/Lower Columbia,Lower Columbia River Coho Salmon ESU,Cascade,Tilton River,Coho Salmon (Lower Columbia River ESU) - Tilton River,Tilton River,Coho,-99,,1996,2013,1996,,1810,,-99,,,-99,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,Willamette/Lower Columbia,Lower Columbia River Coho Salmon ESU,Cascade,Tilton River,Coho Salmon (Lower Columbia River ESU) - Tilton River,Tilton River,Coho,-99,,1996,2013,1997,,3633,,-99,,,-99,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,Willamette/Lower Columbia,Lower Columbia River Coho Salmon ESU,Cascade,Tilton River,Coho Salmon (Lower Columbia River ESU) - Tilton River,Tilton River,Coho,-99,,1996,2013,1998,,3191,,-99,,,-99,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,Willamette/Lower Columbia,Lower Columbia River Coho Salmon ESU,Cascade,Tilton River,Coho Salmon (Lower Columbia River ESU) - Tilton River,Tilton River,Coho,-99,,1996,2013,1999,,6773,,-99,,,-99,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,Willamette/Lower Columbia,Lower Columbia River Coho Salmon ESU,Cascade,Tilton River,Coho Salmon (Lower Columbia River ESU) - Tilton River,Tilton River,Coho,-99,,1996,2013,2000,,8985,,-99,,,-99,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,Willamette/Lower Columbia,Lower Columbia River Coho Salmon ESU,Cascade,Tilton River,Coho Salmon (Lower Columbia River ESU) - Tilton River,Tilton River,Coho,-99,,1996,2013,2001,,27170,,-99,,,-99,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,Willamette/Lower Columbia,Lower Columbia River Coho Salmon ESU,Cascade,Tilton River,Coho Salmon (Lower Columbia River ESU) - Tilton River,Tilton River,Coho,-99,,1996,2013,2002,,18379,,-99,,,-99,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,Willamette/Lower Columbia,Lower Columbia River Coho Salmon ESU,Cascade,Tilton River,Coho Salmon (Lower Columbia River ESU) - Tilton River,Tilton River,Coho,-99,,1996,2013,2003,,7348,,-99,,,-99,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,Willamette/Lower Columbia,Lower Columbia River Coho Salmon ESU,Cascade,Tilton River,Coho Salmon (Lower Columbia River ESU) - Tilton River,Tilton River,Coho,-99,,1996,2013,2004,,12958,,-99,,,-99,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,Willamette/Lower Columbia,Lower Columbia River Coho Salmon ESU,Cascade,Tilton River,Coho Salmon (Lower Columbia River ESU) - Tilton River,Tilton River,Coho,-99,,1996,2013,2005,,8591,,-99,,,-99,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,Willamette/Lower Columbia,Lower Columbia River Coho Salmon ESU,Cascade,Tilton River,Coho Salmon (Lower Columbia River ESU) - Tilton River,Tilton River,Coho,-99,,1996,2013,2006,,2366,,-99,,,-99,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,Willamette/Lower Columbia,Lower Columbia River Coho Salmon ESU,Cascade,Tilton River,Coho Salmon (Lower Columbia River ESU) - Tilton River,Tilton River,Coho,-99,,1996,2013,2007,,2411,,-99,,,-99,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,Willamette/Lower Columbia,Lower Columbia River Coho Salmon ESU,Cascade,Tilton River,Coho Salmon (Lower Columbia River ESU) - Tilton River,Tilton River,Coho,-99,,1996,2013,2008,,2806,,-99,,,-99,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,Willamette/Lower Columbia,Lower Columbia River Coho Salmon ESU,Cascade,Tilton River,Coho Salmon (Lower Columbia River ESU) - Tilton River,Tilton River,Coho,-99,,1996,2013,2009,,4382,,-99,,,-99,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,Willamette/Lower Columbia,Lower Columbia River Coho Salmon ESU,Cascade,Tilton River,Coho Salmon (Lower Columbia River ESU) - Tilton River,Tilton River,Coho,-99,,1996,2013,2010,,4624,,-99,,,-99,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,Willamette/Lower Columbia,Lower Columbia River Coho Salmon ESU,Cascade,Tilton River,Coho Salmon (Lower Columbia River ESU) - Tilton River,Tilton River,Coho,-99,,1996,2013,2011,,8216,,-99,,,-99,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,Willamette/Lower Columbia,Lower Columbia River Coho Salmon ESU,Cascade,Tilton River,Coho Salmon (Lower Columbia River ESU) - Tilton River,Tilton River,Coho,-99,,1996,2013,2012,,6222,,-99,,,-99,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,Willamette/Lower Columbia,Lower Columbia River Coho Salmon ESU,Cascade,Tilton River,Coho Salmon (Lower Columbia River ESU) - Tilton River,Tilton River,Coho,-99,,1996,2013,2013,,8365,,-99,,,-99,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,Willamette/Lower Columbia,Lower Columbia River Coho Salmon ESU,Cascade,Upper Cowlitz River,Coho Salmon (Lower Columbia River ESU) - Upper Cowlitz River,Upper Cowlitz River,Coho,-99,,1996,2013,1996,,1638,,-99,,,-99,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,Willamette/Lower Columbia,Lower Columbia River Coho Salmon ESU,Cascade,Upper Cowlitz River,Coho Salmon (Lower Columbia River ESU) - Upper Cowlitz River,Upper Cowlitz River,Coho,-99,,1996,2013,1997,,4036,,-99,,,-99,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,Willamette/Lower Columbia,Lower Columbia River Coho Salmon ESU,Cascade,Upper Cowlitz River,Coho Salmon (Lower Columbia River ESU) - Upper Cowlitz River,Upper Cowlitz River,Coho,-99,,1996,2013,1998,,8268,,-99,,,-99,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,Willamette/Lower Columbia,Lower Columbia River Coho Salmon ESU,Cascade,Upper Cowlitz River,Coho Salmon (Lower Columbia River ESU) - Upper Cowlitz River,Upper Cowlitz River,Coho,-99,,1996,2013,1999,,27010,,-99,,,-99,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,Willamette/Lower Columbia,Lower Columbia River Coho Salmon ESU,Cascade,Upper Cowlitz River,Coho Salmon (Lower Columbia River ESU) - Upper Cowlitz River,Upper Cowlitz River,Coho,-99,,1996,2013,2000,,32619,,-99,,,-99,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,Willamette/Lower Columbia,Lower Columbia River Coho Salmon ESU,Cascade,Upper Cowlitz River,Coho Salmon (Lower Columbia River ESU) - Upper Cowlitz River,Upper Cowlitz River,Coho,-99,,1996,2013,2001,,39862,,-99,,,-99,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,Willamette/Lower Columbia,Lower Columbia River Coho Salmon ESU,Cascade,Upper Cowlitz River,Coho Salmon (Lower Columbia River ESU) - Upper Cowlitz River,Upper Cowlitz River,Coho,-99,,1996,2013,2002,,62537,,-99,,,-99,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,Willamette/Lower Columbia,Lower Columbia River Coho Salmon ESU,Cascade,Upper Cowlitz River,Coho Salmon (Lower Columbia River ESU) - Upper Cowlitz River,Upper Cowlitz River,Coho,-99,,1996,2013,2003,,28683,,-99,,,-99,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,Willamette/Lower Columbia,Lower Columbia River Coho Salmon ESU,Cascade,Upper Cowlitz River,Coho Salmon (Lower Columbia River ESU) - Upper Cowlitz River,Upper Cowlitz River,Coho,-99,,1996,2013,2004,,33359,,-99,,,-99,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,Willamette/Lower Columbia,Lower Columbia River Coho Salmon ESU,Cascade,Upper Cowlitz River,Coho Salmon (Lower Columbia River ESU) - Upper Cowlitz River,Upper Cowlitz River,Coho,-99,,1996,2013,2005,,28091,,-99,,,-99,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,Willamette/Lower Columbia,Lower Columbia River Coho Salmon ESU,Cascade,Upper Cowlitz River,Coho Salmon (Lower Columbia River ESU) - Upper Cowlitz River,Upper Cowlitz River,Coho,-99,,1996,2013,2006,,31060,,-99,,,-99,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,Willamette/Lower Columbia,Lower Columbia River Coho Salmon ESU,Cascade,Upper Cowlitz River,Coho Salmon (Lower Columbia River ESU) - Upper Cowlitz River,Upper Cowlitz River,Coho,-99,,1996,2013,2007,,9455,,-99,,,-99,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SASI
149,Willamette/Lower Columbia,Lower Columbia River Coho Salmon ESU,Cascade,Upper Cowlitz River,Coho Salmon (Lower Columbia River ESU) - Upper Cowlitz River,Upper Cowlitz River,Coho,-99,,1996,2013,2008,,18554,,-99,,,-99,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SASI
149,Willamette/Lower Columbia,Lower Columbia River Coho Salmon ESU,Cascade,Upper Cowlitz River,Coho Salmon (Lower Columbia River ESU) - Upper Cowlitz River,Upper Cowlitz River,Coho,-99,,1996,2013,2009,,21913,,-99,,,-99,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SASI
149,Willamette/Lower Columbia,Lower Columbia River Coho Salmon ESU,Cascade,Upper Cowlitz River,Coho Salmon (Lower Columbia River ESU) - Upper Cowlitz River,Upper Cowlitz River,Coho,-99,,1996,2013,2010,,21608,,-99,,,-99,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SASI
149,Willamette/Lower Columbia,Lower Columbia River Coho Salmon ESU,Cascade,Upper Cowlitz River,Coho Salmon (Lower Columbia River ESU) - Upper Cowlitz River,Upper Cowlitz River,Coho,-99,,1996,2013,2011,,15049,,-99,,,-99,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SASI
149,Willamette/Lower Columbia,Lower Columbia River Coho Salmon ESU,Cascade,Upper Cowlitz River,Coho Salmon (Lower Columbia River ESU) - Upper Cowlitz River,Upper Cowlitz River,Coho,-99,,1996,2013,2012,,4015,,-99,,,-99,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,Willamette/Lower Columbia,Lower Columbia River Coho Salmon ESU,Cascade,Upper Cowlitz River,Coho Salmon (Lower Columbia River ESU) - Upper Cowlitz River,Upper Cowlitz River,Coho,-99,,1996,2013,2013,,7974,,-99,,,-99,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,Willamette/Lower Columbia,Lower Columbia River Coho Salmon ESU,Gorge,Washington Upper Gorge Tributaries and White Salmon River,Coho Salmon (Lower Columbia River ESU) - Washington Upper Gorge tributaries and White Salmon River,Washington Upper Gorge Tributaries and White Salmon River,Coho,-99,,2007,2013,2007,,152,,-99,,,-99,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,Willamette/Lower Columbia,Lower Columbia River Coho Salmon ESU,Gorge,Washington Upper Gorge Tributaries and White Salmon River,Coho Salmon (Lower Columbia River ESU) - Washington Upper Gorge tributaries and White Salmon River,Washington Upper Gorge Tributaries and White Salmon River,Coho,-99,,2007,2013,2008,,86,,-99,,,-99,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,Willamette/Lower Columbia,Lower Columbia River Coho Salmon ESU,Gorge,Washington Upper Gorge Tributaries and White Salmon River,Coho Salmon (Lower Columbia River ESU) - Washington Upper Gorge tributaries and White Salmon River,Washington Upper Gorge Tributaries and White Salmon River,Coho,-99,,2007,2013,2009,,71,,-99,,,-99,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,Willamette/Lower Columbia,Lower Columbia River Coho Salmon ESU,Gorge,Washington Upper Gorge Tributaries and White Salmon River,Coho Salmon (Lower Columbia River ESU) - Washington Upper Gorge tributaries and White Salmon River,Washington Upper Gorge Tributaries and White Salmon River,Coho,-99,,2007,2013,2010,,35,,-99,,,-99,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,Willamette/Lower Columbia,Lower Columbia River Coho Salmon ESU,Gorge,Washington Upper Gorge Tributaries and White Salmon River,Coho Salmon (Lower Columbia River ESU) - Washington Upper Gorge tributaries and White Salmon River,Washington Upper Gorge Tributaries and White Salmon River,Coho,-99,,2007,2013,2011,,111,,-99,,,-99,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,Willamette/Lower Columbia,Lower Columbia River Coho Salmon ESU,Gorge,Washington Upper Gorge Tributaries and White Salmon River,Coho Salmon (Lower Columbia River ESU) - Washington Upper Gorge tributaries and White Salmon River,Washington Upper Gorge Tributaries and White Salmon River,Coho,-99,,2007,2013,2012,,96,,-99,,,-99,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,Willamette/Lower Columbia,Lower Columbia River Coho Salmon ESU,Gorge,Washington Upper Gorge Tributaries and White Salmon River,Coho Salmon (Lower Columbia River ESU) - Washington Upper Gorge tributaries and White Salmon River,Washington Upper Gorge Tributaries and White Salmon River,Coho,-99,,2007,2013,2013,,106,,-99,,,-99,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,Willamette/Lower Columbia,Lower Columbia River Coho Salmon ESU,Coastal,Youngs Bay,Coho Salmon (Lower Columbia River ESU) - Youngs Bay,Youngs Bay,Coho,-99,,2002,2012,2002,,2917,,0.141,,,-99,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,Willamette/Lower Columbia,Lower Columbia River Coho Salmon ESU,Coastal,Youngs Bay,Coho Salmon (Lower Columbia River ESU) - Youngs Bay,Youngs Bay,Coho,-99,,2002,2012,2003,,827,,0.137,,,-99,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
