#' Lower Columbia River Steelhead DPS
#'
#' @description Spawner counts and fraction wild data.
#'
#' @details Downloaded from the SPS Master Oracle 2013-2014 Database on
#' January 28, 2016
#' 
#' @source 
#' 
#' @references
#' 
#' @author Monica Diaz (NOAA/NWFSC)
#' 
"NMFS_POPID", "ESU", "SPECIES", "RUN_TIMING", "MAJOR_POPULATION_GROUP", "COMMON_POPULATION_NAME", "YEAR", "NUMBER_OF_SPAWNERS", "FRACWILD"
246, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Washougal River", 2011, 204, -99
246, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Washougal River", 2012, 306, -99
246, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Washougal River", 2013, 678, -99
246, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Washougal River", 2014, 388, -99
247, "Lower Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Gorge", "Wind River", 1989, 1016, -99
247, "Lower Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Gorge", "Wind River", 1990, 561, -99
247, "Lower Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Gorge", "Wind River", 1991, 596, -99
247, "Lower Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Gorge", "Wind River", 1992, 535, -99
247, "Lower Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Gorge", "Wind River", 1993, 677, -99
247, "Lower Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Gorge", "Wind River", 1994, 468, -99
247, "Lower Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Gorge", "Wind River", 1995, 543, -99
247, "Lower Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Gorge", "Wind River", 1996, 466, -99
247, "Lower Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Gorge", "Wind River", 1997, 734, -99
247, "Lower Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Gorge", "Wind River", 1998, 320, -99
247, "Lower Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Gorge", "Wind River", 1999, 323, -99
247, "Lower Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Gorge", "Wind River", 2000, 207, -99
247, "Lower Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Gorge", "Wind River", 2001, 454, -99
247, "Lower Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Gorge", "Wind River", 2002, 679, -99
247, "Lower Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Gorge", "Wind River", 2003, 1094, -99
247, "Lower Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Gorge", "Wind River", 2004, 857, -99
247, "Lower Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Gorge", "Wind River", 2005, 586, -99
247, "Lower Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Gorge", "Wind River", 2006, 628, -99
247, "Lower Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Gorge", "Wind River", 2007, 734, -99
247, "Lower Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Gorge", "Wind River", 2008, 611, -99
247, "Lower Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Gorge", "Wind River", 2009, 577, -99
247, "Lower Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Gorge", "Wind River", 2010, 751, -99
247, "Lower Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Gorge", "Wind River", 2011, 1465, -99
247, "Lower Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Gorge", "Wind River", 2012, 796, -99
247, "Lower Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Gorge", "Wind River", 2013, 740, -99
247, "Lower Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Gorge", "Wind River", 2014, 272, -99
