Series,Method,Citation,Contributor,NMFS_POPID,ESU,MAJOR_POPULATION_GROUP,Population_name,COMMON_POPULATION_NAME,DISPLAY_ORDER,SPECIES,RUN_TIMING,STREAM_NAME,BROOD_YEAR,NUMBER_OF_SPAWNERS,FRACWILD,CATCH,AGE_2_RETURNS,AGE_3_RETURNS,AGE_4_RETURNS,AGE_5_RETURNS,AGE_6_RETURNS,AGE_7_RETURNS,AGE_8_RETURNS
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,252,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Su,John Day River mainstem tributaries,1977,0,-99,-99,-99,0,0,0,0,0,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,252,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Su,John Day River mainstem tributaries,1978,3176,-99,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,252,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Su,John Day River mainstem tributaries,1979,111,-99,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,252,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Su,John Day River mainstem tributaries,1980,2329,-99,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,252,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Su,John Day River mainstem tributaries,1981,2420,-99,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,252,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Su,John Day River mainstem tributaries,1982,1714,-99,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,252,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Su,John Day River mainstem tributaries,1983,1815,-99,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,252,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Su,John Day River mainstem tributaries,1984,1916,-99,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,252,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Su,John Day River mainstem tributaries,1985,2521,-99,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,252,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Su,John Day River mainstem tributaries,1986,7468,-99,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,252,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Su,John Day River mainstem tributaries,1987,10557,-99,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,252,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Su,John Day River mainstem tributaries,1988,5546,-99,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,252,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Su,John Day River mainstem tributaries,1989,2366,-99,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,252,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Su,John Day River mainstem tributaries,1990,2133,-99,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,252,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Su,John Day River mainstem tributaries,1991,1264,-99,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,252,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Su,John Day River mainstem tributaries,1992,1917,0.99,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,252,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Su,John Day River mainstem tributaries,1993,986,0.99,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,252,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Su,John Day River mainstem tributaries,1994,593,0.97,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,252,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Su,John Day River mainstem tributaries,1995,806,0.94,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,252,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Su,John Day River mainstem tributaries,1996,1115,0.93,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,252,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Su,John Day River mainstem tributaries,1997,960,0.95,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,252,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Su,John Day River mainstem tributaries,1998,652,0.96,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,252,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Su,John Day River mainstem tributaries,1999,1933,0.98,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,252,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Su,John Day River mainstem tributaries,2000,6058,0.91,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,252,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Su,John Day River mainstem tributaries,2001,6096,0.91,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,252,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Su,John Day River mainstem tributaries,2002,8574,0.86,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,252,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Su,John Day River mainstem tributaries,2003,2620,0.84,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,252,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Su,John Day River mainstem tributaries,2004,1317,0.78,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,252,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Su,John Day River mainstem tributaries,2005,789,0.65,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,252,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Su,John Day River mainstem tributaries,2006,749,0.68,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,252,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Su,John Day River mainstem tributaries,2007,1866,0.78,-99,-99,0.09579928,0.5430625,0.3202896,0.04047309,0.000375471,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,252,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Su,John Day River mainstem tributaries,2008,1058,0.79,-99,-99,0.09579928,0.5430625,0.3202896,0.04047309,0.000375471,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,252,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Su,John Day River mainstem tributaries,2009,4325,0.82,-99,-99,0.09579928,0.5430625,0.3202896,0.04047309,0.000375471,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,252,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Su,John Day River mainstem tributaries,2010,1351,0.83,-99,-99,0.09579928,0.5430625,0.3202896,0.04047309,0.000375471,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,252,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Su,John Day River mainstem tributaries,2011,2616,0.84,-99,-99,0.09579928,0.5430625,0.3202896,0.04047309,0.000375471,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,252,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Su,John Day River mainstem tributaries,2012,4090,0.87,-99,-99,0.09579928,0.5430625,0.3202896,0.04047309,0.000375471,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,252,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Su,John Day River mainstem tributaries,2013,1244,0.92,-99,-99,0.09579928,0.5430625,0.3202896,0.04047309,0.000375471,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,252,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Su,John Day River mainstem tributaries,2014,3576,0.93,-99,-99,0.09579928,0.5430625,0.3202896,0.04047309,0.000375471,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,252,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Su,John Day River mainstem tributaries,2015,1688,0.94,-99,-99,0.09579928,0.5430625,0.3202896,0.04047309,0.000375471,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,252,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Su,John Day River mainstem tributaries,2016,1033,0.96,-99,-99,0.09579928,0.5430625,0.3202896,0.04047309,0.000375471,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,252,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Su,John Day River mainstem tributaries,2017,1040,0.95,-99,-99,0.09579928,0.5430625,0.32028964,0.04047309,0.000375471,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,252,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Su,John Day River mainstem tributaries,2018,658,1,-99,-99,0.09579928,0.5430625,0.32028964,0.04047309,0.000375471,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,252,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Su,John Day River mainstem tributaries,2019,1009,1,-99,-99,0.096,0.543,0.32,0.04,0,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,257,Steelhead (Middle Columbia River DPS),John Day,North Fork John Day River,NF John Day R.,2.2,Steelhead,Su,North Fork John Day River and tributaries,1963,0,-99,-99,-99,0,0,0,0,0,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,257,Steelhead (Middle Columbia River DPS),John Day,North Fork John Day River,NF John Day R.,2.2,Steelhead,Su,North Fork John Day River and tributaries,1964,3098,-99,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,257,Steelhead (Middle Columbia River DPS),John Day,North Fork John Day River,NF John Day R.,2.2,Steelhead,Su,North Fork John Day River and tributaries,1965,0,-99,-99,-99,0,0,0,0,0,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,257,Steelhead (Middle Columbia River DPS),John Day,North Fork John Day River,NF John Day R.,2.2,Steelhead,Su,North Fork John Day River and tributaries,1966,10235,-99,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,257,Steelhead (Middle Columbia River DPS),John Day,North Fork John Day River,NF John Day R.,2.2,Steelhead,Su,North Fork John Day River and tributaries,1967,5928,-99,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,257,Steelhead (Middle Columbia River DPS),John Day,North Fork John Day River,NF John Day R.,2.2,Steelhead,Su,North Fork John Day River and tributaries,1968,2490,-99,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,257,Steelhead (Middle Columbia River DPS),John Day,North Fork John Day River,NF John Day R.,2.2,Steelhead,Su,North Fork John Day River and tributaries,1969,5311,-99,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,257,Steelhead (Middle Columbia River DPS),John Day,North Fork John Day River,NF John Day R.,2.2,Steelhead,Su,North Fork John Day River and tributaries,1970,2371,-99,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,257,Steelhead (Middle Columbia River DPS),John Day,North Fork John Day River,NF John Day R.,2.2,Steelhead,Su,North Fork John Day River and tributaries,1971,3161,-99,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,257,Steelhead (Middle Columbia River DPS),John Day,North Fork John Day River,NF John Day R.,2.2,Steelhead,Su,North Fork John Day River and tributaries,1972,3003,-99,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,257,Steelhead (Middle Columbia River DPS),John Day,North Fork John Day River,NF John Day R.,2.2,Steelhead,Su,North Fork John Day River and tributaries,1973,1362,-99,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,257,Steelhead (Middle Columbia River DPS),John Day,North Fork John Day River,NF John Day R.,2.2,Steelhead,Su,North Fork John Day River and tributaries,1976,2371,-99,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,257,Steelhead (Middle Columbia River DPS),John Day,North Fork John Day River,NF John Day R.,2.2,Steelhead,Su,North Fork John Day River and tributaries,1977,1940,-99,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,257,Steelhead (Middle Columbia River DPS),John Day,North Fork John Day River,NF John Day R.,2.2,Steelhead,Su,North Fork John Day River and tributaries,1978,1868,-99,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,257,Steelhead (Middle Columbia River DPS),John Day,North Fork John Day River,NF John Day R.,2.2,Steelhead,Su,North Fork John Day River and tributaries,1979,757,-99,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,257,Steelhead (Middle Columbia River DPS),John Day,North Fork John Day River,NF John Day R.,2.2,Steelhead,Su,North Fork John Day River and tributaries,1980,2633,-99,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,257,Steelhead (Middle Columbia River DPS),John Day,North Fork John Day River,NF John Day R.,2.2,Steelhead,Su,North Fork John Day River and tributaries,1981,2390,-99,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,257,Steelhead (Middle Columbia River DPS),John Day,North Fork John Day River,NF John Day R.,2.2,Steelhead,Su,North Fork John Day River and tributaries,1982,2473,-99,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,257,Steelhead (Middle Columbia River DPS),John Day,North Fork John Day River,NF John Day R.,2.2,Steelhead,Su,North Fork John Day River and tributaries,1983,1153,-99,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,257,Steelhead (Middle Columbia River DPS),John Day,North Fork John Day River,NF John Day R.,2.2,Steelhead,Su,North Fork John Day River and tributaries,1984,704,-99,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,257,Steelhead (Middle Columbia River DPS),John Day,North Fork John Day River,NF John Day R.,2.2,Steelhead,Su,North Fork John Day River and tributaries,1985,5264,-99,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,257,Steelhead (Middle Columbia River DPS),John Day,North Fork John Day River,NF John Day R.,2.2,Steelhead,Su,North Fork John Day River and tributaries,1986,4895,-99,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,257,Steelhead (Middle Columbia River DPS),John Day,North Fork John Day River,NF John Day R.,2.2,Steelhead,Su,North Fork John Day River and tributaries,1987,4754,-99,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,257,Steelhead (Middle Columbia River DPS),John Day,North Fork John Day River,NF John Day R.,2.2,Steelhead,Su,North Fork John Day River and tributaries,1988,2603,-99,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,257,Steelhead (Middle Columbia River DPS),John Day,North Fork John Day River,NF John Day R.,2.2,Steelhead,Su,North Fork John Day River and tributaries,1989,687,-99,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,257,Steelhead (Middle Columbia River DPS),John Day,North Fork John Day River,NF John Day R.,2.2,Steelhead,Su,North Fork John Day River and tributaries,1990,369,-99,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,257,Steelhead (Middle Columbia River DPS),John Day,North Fork John Day River,NF John Day R.,2.2,Steelhead,Su,North Fork John Day River and tributaries,1991,415,-99,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,257,Steelhead (Middle Columbia River DPS),John Day,North Fork John Day River,NF John Day R.,2.2,Steelhead,Su,North Fork John Day River and tributaries,1992,2185,0.99,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,257,Steelhead (Middle Columbia River DPS),John Day,North Fork John Day River,NF John Day R.,2.2,Steelhead,Su,North Fork John Day River and tributaries,1993,867,0.99,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,257,Steelhead (Middle Columbia River DPS),John Day,North Fork John Day River,NF John Day R.,2.2,Steelhead,Su,North Fork John Day River and tributaries,1994,1078,0.97,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,257,Steelhead (Middle Columbia River DPS),John Day,North Fork John Day River,NF John Day R.,2.2,Steelhead,Su,North Fork John Day River and tributaries,1995,683,0.94,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,257,Steelhead (Middle Columbia River DPS),John Day,North Fork John Day River,NF John Day R.,2.2,Steelhead,Su,North Fork John Day River and tributaries,1996,2122,0.93,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,257,Steelhead (Middle Columbia River DPS),John Day,North Fork John Day River,NF John Day R.,2.2,Steelhead,Su,North Fork John Day River and tributaries,1997,1013,0.95,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,257,Steelhead (Middle Columbia River DPS),John Day,North Fork John Day River,NF John Day R.,2.2,Steelhead,Su,North Fork John Day River and tributaries,1998,1021,0.96,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,257,Steelhead (Middle Columbia River DPS),John Day,North Fork John Day River,NF John Day R.,2.2,Steelhead,Su,North Fork John Day River and tributaries,1999,1660,0.98,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,257,Steelhead (Middle Columbia River DPS),John Day,North Fork John Day River,NF John Day R.,2.2,Steelhead,Su,North Fork John Day River and tributaries,2000,2350,0.91,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,257,Steelhead (Middle Columbia River DPS),John Day,North Fork John Day River,NF John Day R.,2.2,Steelhead,Su,North Fork John Day River and tributaries,2001,2448,0.91,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,257,Steelhead (Middle Columbia River DPS),John Day,North Fork John Day River,NF John Day R.,2.2,Steelhead,Su,North Fork John Day River and tributaries,2002,4539,0.9,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,257,Steelhead (Middle Columbia River DPS),John Day,North Fork John Day River,NF John Day R.,2.2,Steelhead,Su,North Fork John Day River and tributaries,2003,3226,0.89,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,257,Steelhead (Middle Columbia River DPS),John Day,North Fork John Day River,NF John Day R.,2.2,Steelhead,Su,North Fork John Day River and tributaries,2004,1191,0.86,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,257,Steelhead (Middle Columbia River DPS),John Day,North Fork John Day River,NF John Day R.,2.2,Steelhead,Su,North Fork John Day River and tributaries,2005,1884,0.89,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,257,Steelhead (Middle Columbia River DPS),John Day,North Fork John Day River,NF John Day R.,2.2,Steelhead,Su,North Fork John Day River and tributaries,2006,789,0.9,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,257,Steelhead (Middle Columbia River DPS),John Day,North Fork John Day River,NF John Day R.,2.2,Steelhead,Su,North Fork John Day River and tributaries,2007,1377,0.92,-99,-99,0.09579928,0.5430625,0.3202896,0.04047309,0.000375471,-99
ICMC2021,Survey,CAX05262020,Oregon Department of Fish and Wildlife,257,Steelhead (Middle Columbia River DPS),John Day,North Fork John Day River,NF John Day R.,2.2,Steelhead,Su,North Fork John Day River and tributaries,2008,1330,0.93,-99,-99,0.09579928,0.5430625,0.3202896,0.04047309,0.000375471,-99
